userid,friends,followers,statuses,favourites,gender,verified,city,urank,category
1013449064,513,183004,3962,1,-1,1,0,35,Director
1013851774,997,7255,5014,1,-1,1,0,28,Director
1018021102,472,704841,2448,1,1,1,0,39,Director
1031595904,1008,12625,1160,1,1,1,0,18,Director
1032697364,1223,24927,4360,1,1,1,0,34,Director
1033212031,1299,70267,17522,1,1,1,0,31,Director
1036042871,1620,2534,881,1,1,1,0,20,Director
1049515980,1243,148700,6162,1,1,1,0,36,Director
1052767975,833,405116,5376,1,1,1,0,31,Director
1057227381,563,11966,368,1,1,1,0,17,Director
1065370197,272,284578,184,1,1,1,0,21,Director
1067166161,551,36216,2148,1,1,1,0,31,Director
1068235035,468,31018,3801,1,-1,1,0,35,Director
1069543972,864,764292,3483,1,1,1,0,41,Director
1080807495,677,1771730,8544,1,1,1,0,48,Director
1082090702,703,10863,1322,1,1,1,0,22,Director
1095559413,422,25422,3301,1,1,1,0,32,Director
1098502293,803,5390,5377,1,1,1,0,22,Director
1099315173,2087,18659,14626,1,1,1,0,33,Director
1113022922,117,130857,2421,1,1,1,0,34,Director
1118704012,1810,96535,38255,1,1,1,0,48,Director
1119314742,381,6785,157,1,1,1,0,25,Director
1120630263,654,188755,12139,1,1,1,0,48,Director
1145266801,591,75388,7303,1,1,1,0,45,Director
1153433155,160,169267,698,1,1,1,0,26,Director
1154276995,799,5754,3328,1,1,1,0,34,Director
1156928073,2472,38277,7904,1,1,1,0,40,Director
1164174510,978,204933,10144,1,1,1,0,26,Director
1171011303,995,52258,1523,1,1,1,0,32,Director
1171505222,770,10963,170,1,1,1,0,17,Director
1172967345,823,11993,7675,1,1,1,0,21,Director
1188552450,237,40726982,1378,1,1,1,0,45,Director
1190486384,1097,8747,5889,1,1,1,0,29,Director
1192148495,175,1854748,1415,1,1,1,0,38,Director
1196248902,359,74767,316,1,1,1,0,23,Director
1196627582,842,131073,21890,1,-1,1,0,39,Director
1197873447,939,6014,171,1,1,1,0,18,Director
1199425900,2028,3808,696,1,1,1,0,12,Director
1199844552,983,3346,1071,1,1,1,0,17,Director
1200161971,626,5130,5723,1,1,1,0,32,Director
1201573204,539,416398,5235,1,1,1,0,42,Director
1202354820,354,28379,957,1,1,1,0,32,Director
1212040547,2298,567777,13367,1,1,1,0,35,Director
1212416110,1779,89781,7526,1,1,1,0,23,Director
1213332710,2011,9542,5865,1,1,1,0,27,Director
1213600242,895,100784,2210,1,1,1,0,41,Director
1214098484,88,131313,1477,1,1,1,0,39,Director
1215131765,547,97540,1276,1,-1,1,0,32,Director
1216753291,670,5990,2769,1,1,1,0,30,Director
1217651853,618,3542,3638,1,1,1,0,17,Director
1218217554,848,7100,2431,1,1,1,0,29,Director
1218309230,376,2606,736,1,1,1,0,18,Director
1219459467,372,1408273,920,1,1,1,0,31,Director
1221400493,1913,69968,33276,1,1,1,0,39,Director
1224529374,1588,502900,2262,1,-1,1,0,23,Director
1227864093,309,103629,393,1,1,1,0,21,Director
1229506857,1017,2266,1455,1,1,1,0,30,Director
1229878863,44,107870,118,1,1,1,0,28,Director
1231054942,610,120517,2110,1,1,1,0,33,Director
1232793635,285,169417,10406,1,1,1,0,38,Director
1232839044,966,8213,648,1,1,1,0,25,Director
1233187361,351,211471,17622,1,1,1,0,42,Director
1233541110,565,38917,2928,1,-1,1,0,35,Director
1233617290,230,159529,996,1,1,1,0,41,Director
1234383407,465,30342,4163,1,1,1,0,39,Director
1234853791,1899,77974,4802,1,1,0,0,32,Director
1237348155,1391,59445,3159,1,1,1,0,20,Director
1237474882,737,14273,9935,1,-1,1,0,30,Director
1237670845,863,122281,3369,1,1,1,0,37,Director
1237901237,427,134321,1145,1,1,1,0,31,Director
1238133072,980,207400,2966,1,1,1,0,43,Director
1239100020,2037,6488,3779,1,1,1,0,31,Director
1239149772,474,20731,12644,1,-1,1,0,33,Director
1239832541,1996,8425,8654,1,1,1,0,31,Director
1240613205,397,58771,492,1,-1,1,0,41,Director
1240650362,1714,135943,20232,1,1,1,0,35,Director
1242602461,918,58031,1866,1,1,1,0,32,Director
1243279715,184,67256,482,1,1,1,0,29,Director
1243419464,603,27585,782,1,1,1,0,39,Director
1244383614,16,3212,206,1,1,1,0,17,Director
1246498970,464,421335,2519,1,1,1,0,30,Director
1247317642,211,493249,700,1,1,1,0,36,Director
1248608975,126,83488,5071,1,1,1,0,28,Director
1249283272,193,5274,220,1,-1,1,0,17,Director
1252522753,434,1046265,4051,1,-1,1,0,36,Director
1252996554,709,2861,1447,1,-1,1,0,28,Director
1253145131,1943,127823,14294,1,1,1,0,38,Director
1253516590,624,6840,5772,1,1,1,0,24,Director
1253612917,1253,30289,4995,1,1,1,0,33,Director
1254471037,483,28301,34,1,1,1,0,15,Director
1256974214,1549,4951,327,1,1,1,0,24,Director
1257866011,761,13877807,2834,1,1,1,0,29,Director
1258429772,1962,2808,7030,1,1,1,0,23,Director
1259193624,809,52826475,7372,1,1,1,0,46,Director
1259897677,578,111876,4858,1,1,1,0,30,Director
1262517872,1419,63636,1657,1,1,1,0,28,Director
1264791830,448,20695,7345,1,1,1,0,34,Director
1265797635,447,23644,4251,1,-1,1,0,27,Director
1266255237,553,109644,1174,1,-1,1,0,38,Director
1266348067,3025,22755,9966,1,1,1,0,38,Director
1267283115,425,202275,192,1,1,1,0,33,Director
1267764427,466,20028,1775,1,1,1,0,29,Director
1271620824,680,38596,2926,1,-1,1,0,29,Director
1271969590,432,22483,975,1,1,1,0,28,Director
1273437355,1697,149663,4242,1,1,1,0,29,Director
1273488145,389,59431,4580,1,1,1,0,31,Director
1274455291,185,11288,662,1,1,1,0,14,Director
1275180931,1118,13229,3060,1,1,0,0,32,Director
1278109310,209,226888,2648,1,-1,1,0,46,Director
1278291880,299,6440,2416,1,1,1,0,15,Director
1278751985,721,7382,12202,1,1,1,0,41,Director
1278838164,1813,132054,1829,1,1,1,0,35,Director
1280572287,2107,30377,5629,1,1,1,0,39,Director
1280697665,1536,41225,4756,1,-1,1,0,45,Director
1282514900,120,36014,267,1,1,1,0,29,Director
1282864934,139,306797,361,1,1,1,0,34,Director
1282881602,32,14277,140,1,1,1,0,43,Director
1285427647,92,3298,2341,1,1,1,0,34,Director
1285914214,235,7145,25497,1,1,1,0,40,Director
1286972031,1321,113597,6365,1,1,1,0,19,Director
1287478524,729,21000,1481,1,-1,1,0,25,Director
1288634263,1799,21579,1926,1,1,1,0,33,Director
1288803057,261,4735807,3215,1,1,1,0,40,Director
1289116783,1046,8318,3075,1,1,1,0,21,Director
1292509123,541,18406,2227,1,1,1,0,36,Director
1293860184,658,205321,457,1,-1,1,0,35,Director
1297811122,1555,18435,2973,1,1,1,0,24,Director
1298864802,888,173684,5223,1,1,1,0,29,Director
1299005422,1718,28393,789,1,1,1,0,36,Director
1299116360,517,173384,3084,1,1,1,0,37,Director
1299348863,950,90607,6095,1,1,1,0,33,Director
1300601914,1365,11856,526,1,1,1,0,34,Director
1300758232,163,38386,3557,1,1,1,0,24,Director
1302358487,130,1054012,781,1,1,1,0,31,Director
1302465800,462,256081,1512,1,1,1,0,44,Director
1303023390,337,78557,4008,1,1,1,0,32,Director
1303931921,1390,57226,507,1,1,1,0,31,Director
1304401335,956,23580,1022,1,1,1,0,33,Director
1305082711,945,139093,4442,1,1,1,0,37,Director
1305674273,311,19720,51,1,1,1,0,27,Director
1306236123,621,50814,2381,1,1,1,0,32,Director
1308352150,280,274660,2419,1,1,1,0,46,Director
1308587083,889,174202,59483,1,-1,1,0,48,Director
1309359643,531,66470,1350,1,1,1,0,37,Director
1310454527,368,176916,638,1,1,1,0,27,Director
1311641560,673,127001,6365,1,1,1,0,39,Director
1312571440,1254,294880,3596,1,1,1,0,33,Director
1313450141,232,26155,2591,1,1,1,0,24,Director
1315699771,341,636837,1266,1,1,1,0,30,Director
1315968461,402,60438,520,1,-1,1,0,16,Director
1316015827,500,251767,17428,1,1,1,0,39,Director
1322373644,125,2979966,559,1,1,1,0,25,Director
1325321405,131,95737,148,1,1,1,0,13,Director
1326577521,266,12155,388,1,1,1,0,30,Director
1335685422,857,64357,1941,1,1,1,0,22,Director
1336625973,239,90255,3836,1,-1,1,0,30,Director
1342881017,1645,315030,2705,1,-1,1,0,31,Director
1346896144,1246,44271,1802,1,1,1,0,30,Director
1348229874,2004,36218,12584,1,-1,1,0,39,Director
1361376663,790,431151,956,1,1,1,0,32,Director
1363262785,70,18035,2165,1,1,1,0,24,Director
1364002550,305,121006,309,1,1,1,0,26,Director
1364205252,3521,1009624,22754,1,-1,1,0,43,Director
1371136163,293,84838,3066,1,1,1,0,42,Director
1392598197,756,15514,1136,1,1,1,0,28,Director
1392975764,462,4071,1787,1,1,1,0,12,Director
1393271595,710,25061,2041,1,1,1,0,27,Director
1394159121,93,274074,65,1,1,1,0,38,Director
1400210585,357,4688,3370,1,1,1,0,26,Director
1401385474,2014,25186,9897,1,1,1,0,26,Director
1401437313,269,147687,637,1,1,1,0,33,Director
1402602034,2074,3646143,3091,1,1,1,0,39,Director
1403576014,293,75446,2353,1,1,1,0,30,Director
1403620503,418,99706,2120,1,1,1,0,34,Director
1403742220,702,1073105,3896,1,1,1,0,48,Director
1403793932,122,289923,209,1,1,1,0,17,Director
1403843831,570,12866,8422,1,1,1,0,31,Director
1406228395,982,6443,299,1,1,1,0,23,Director
1407172042,667,8630,1242,1,1,1,0,24,Director
1408482140,1610,119127,724,1,1,1,0,24,Director
1411228873,1915,294087,4340,1,1,1,0,30,Director
1411482802,2534,2291296,11004,1,1,1,0,48,Director
1413206133,1997,124706,8349,1,1,1,0,48,Director
1416793974,3509,142462,18889,1,1,1,0,47,Director
1419401582,1622,101839,3322,1,1,1,0,33,Director
1426804841,107,40270,3532,1,1,1,0,34,Director
1427531180,700,2108,1470,1,-1,1,0,18,Director
1427722075,420,37384,907,1,1,1,0,39,Director
1428243147,169,175191,484,1,1,1,0,20,Director
1434823741,779,92433,723,1,1,1,0,35,Director
1436104771,2720,100838,8005,1,1,1,0,28,Director
1437806155,616,122453,586,1,-1,1,0,35,Director
1438463025,2734,93575,6050,1,1,1,0,36,Director
1438711427,402,6391,312,1,1,1,0,14,Director
1439548877,256,60757,6783,1,-1,1,0,39,Director
1443010644,267,32495,1858,1,1,1,0,28,Director
1444673423,421,4941,789,1,1,0,0,32,Director
1448010305,488,6658,11459,1,1,1,0,24,Director
1456391805,638,2056,785,1,1,1,0,19,Director
1456901943,276,17605,142,1,1,1,0,37,Director
1456903454,1098,10248,560,1,1,1,0,21,Director
1459178177,341,27188,6126,1,1,1,0,20,Director
1460388433,1015,140320,1569,1,1,1,0,35,Director
1465194974,1726,6081,2398,1,1,1,0,25,Director
1466130855,664,242802,8552,1,1,1,0,48,Director
1477718210,1660,7899,4002,1,1,1,0,23,Director
1483889825,395,17298,1218,1,-1,1,0,31,Director
1485095851,398,1996171,10356,1,1,1,0,45,Director
1486399452,926,16906,1145,1,1,1,0,33,Director
1488607011,489,114528,3315,1,1,1,0,33,Director
1490372962,980,7122036,17387,1,1,1,0,46,Director
1494744741,1581,148754,3292,1,1,1,0,34,Director
1496813933,898,70537,10439,1,1,1,0,24,Director
1496832197,1991,119217,5300,1,1,1,0,25,Director
1496859637,8,39755,7,1,1,1,0,20,Director
1496867634,812,2524241,3451,1,-1,1,0,48,Director
1496889554,433,36906,2070,1,-1,1,0,22,Director
1497005993,368,8299587,808,1,1,1,0,34,Director
1497033123,1338,105557,8112,1,1,1,0,43,Director
1497176560,925,1502967,20756,1,-1,1,0,48,Director
1497254357,1597,87214,2790,1,1,1,0,38,Director
1497294450,323,919375,217,1,1,1,0,30,Director
1497390470,1903,2347361,35156,1,1,1,0,48,Director
1497504301,795,141810,9702,1,-1,1,0,48,Director
1497983190,249,1790597,3041,1,-1,1,0,32,Director
1498245532,108,99466,285,1,-1,1,0,18,Director
1498417331,221,118242,3169,1,-1,1,0,24,Director
1498441097,121,1263864,399,1,1,1,0,15,Director
1498615964,28,400219,34,1,1,1,0,14,Director
1499033411,642,19459,721,1,1,1,0,26,Director
1503569342,915,4300,1372,1,-1,1,0,30,Director
1511448471,722,6718,2180,1,1,1,0,32,Director
1518820827,27,30061,28,1,1,1,0,29,Director
1522808381,517,36589,1869,1,1,1,0,17,Director
1529780085,783,15442,4823,1,1,1,0,27,Director
1531382803,1284,2888,1243,1,1,1,0,26,Director
1536597354,2198,200256,191,1,1,1,0,28,Director
1547293101,340,27860,0,1,1,1,0,29,Director
1548894687,480,35387,1258,1,1,1,0,25,Director
1549077107,471,380344,4723,1,1,1,0,36,Director
1550931270,1884,56775,3088,1,1,1,0,32,Director
1557909420,1371,33814,4457,1,1,1,0,26,Director
1558724810,2170,6172,785,1,1,1,0,28,Director
1559249054,701,100879,2319,1,-1,1,0,32,Director
1564556805,1322,290132,5179,1,1,1,0,36,Director
1564876465,1985,163638,2149,1,1,1,0,41,Director
1565026960,373,417922,973,1,1,1,0,46,Director
1567064783,3004,23124,1791,1,1,1,0,26,Director
1567615510,2284,20822,4895,1,1,1,0,32,Director
1569542754,282,43661,11401,1,-1,1,0,39,Director
1570113091,804,19970,4361,1,1,1,0,33,Director
1571290677,307,102667,1400,1,1,1,0,17,Director
1571837072,616,59190,65,1,1,1,0,26,Director
1572154701,294,30692,529,1,-1,1,0,19,Director
1575416143,302,111853,2448,1,1,1,0,42,Director
1577969843,156,463357,56,1,1,1,0,26,Director
1579944885,1309,17700,7744,1,1,1,0,26,Director
1587797632,1987,6327,1530,1,1,1,0,17,Director
1594759034,578,190557,505,1,1,1,0,41,Director
1595233933,293,273278,447,1,1,1,0,35,Director
1595707231,1287,24363,11,1,1,1,0,38,Director
1598864120,2019,10462,7666,1,1,1,0,30,Director
1603173445,733,47663,3591,1,1,1,0,35,Director
1607290682,1970,3243,767,1,1,1,0,22,Director
1609209490,492,4581,1436,1,1,1,0,25,Director
1609682043,815,19992,814,1,1,1,0,23,Director
1612285724,1279,10723,2886,1,-1,1,0,27,Director
1614346557,276,277395,5424,1,1,1,0,22,Director
1614694624,1229,5278,2299,1,1,1,0,28,Director
1619090657,1252,54944,6463,1,1,1,0,38,Director
1619696992,762,3068,2356,1,-1,1,0,21,Director
1620714360,432,22983,1918,1,-1,1,0,44,Director
1624704055,396,286511,1452,1,1,1,0,32,Director
1629868744,871,8057,2242,1,1,1,0,25,Director
1631907237,509,224093,140,1,1,1,0,27,Director
1632850547,504,126986,1357,1,1,1,0,31,Director
1639572695,935,244060,2078,1,1,1,0,41,Director
1640675154,358,55306,1409,1,1,1,0,20,Director
1641388750,2035,29388,6225,1,-1,1,0,38,Director
1642263582,5461,98898,34005,1,1,1,0,48,Director
1642341785,1089,19918,6136,1,-1,1,0,31,Director
1642528787,451,5954,5566,1,1,1,0,16,Director
1643852334,117,77184,1068,1,1,1,0,29,Director
1644215281,816,4319,1756,1,1,1,0,24,Director
1644331302,527,7509,12280,1,1,1,0,27,Director
1644380357,257,104515,203,1,1,1,0,37,Director
1644604195,1185,3031,1580,1,1,1,0,30,Director
1644745211,387,25135,2573,1,-1,1,0,32,Director
1645269930,835,3110,2226,1,1,1,0,32,Director
1646096153,1999,26160,411,1,1,1,0,23,Director
1646289427,207,1128634,280,1,1,1,0,19,Director
1647146633,302,45404,1244,1,1,1,0,25,Director
1649206885,617,13693,10047,1,1,1,0,27,Director
1649843061,496,31338,7695,1,-1,1,0,32,Director
1650516925,553,20652,229,1,1,1,0,27,Director
1651580334,354,54419,7743,1,1,1,0,28,Director
1655493061,487,403689,29908,1,1,1,0,37,Director
1655673254,1119,36145,1878,1,1,1,0,17,Director
1656481245,310,50456,346,1,1,1,0,30,Director
1656750410,1260,8492,2582,1,1,1,0,27,Director
1657318591,1073,2666,1539,1,1,1,0,22,Director
1658576235,620,73345,1314,1,1,1,0,35,Director
1659392072,582,59107,1851,1,1,1,0,30,Director
1659613253,763,363169,6606,1,-1,1,0,23,Director
1659631214,1984,251080,3903,1,1,1,0,21,Director
1659998980,23,7408,0,1,1,1,0,25,Director
1660024405,2302,71943,15235,1,1,1,0,42,Director
1660587693,596,3068426,1810,1,1,1,0,37,Director
1661952902,220,71748,473,1,1,0,0,30,Director
1662016015,150,245401,989,1,1,1,0,27,Director
1662717013,275,16195139,6212,1,1,1,0,36,Director
1662818861,87,56630,207,1,1,0,0,23,Director
1662886901,841,18354,5264,1,1,1,0,30,Director
1663255344,1247,7433,2303,1,1,1,0,18,Director
1663625424,342,42920,2102,1,1,1,0,34,Director
1665140783,1280,15342,9292,1,1,1,0,31,Director
1668679822,779,13307,2205,1,1,1,0,30,Director
1668730852,1938,1900,132,1,1,1,0,13,Director
1670097255,219,63702,2727,1,-1,1,0,33,Director
1671194705,499,1321637,1451,1,1,1,0,38,Director
1672587573,88,2799050,5584,1,1,1,0,26,Director
1672596487,58,72904,172,1,1,1,0,10,Director
1676578132,809,8682,5227,1,1,1,0,30,Director
1676643274,162,147419,10701,1,1,1,0,41,Director
1676899061,207,167361,10076,1,1,1,0,27,Director
1678548812,378,29918,4143,1,1,1,0,28,Director
1679397157,555,11937,2029,1,1,1,0,29,Director
1681679415,820,36619,280,1,1,1,0,18,Director
1682802012,205,153677,1208,1,-1,1,0,34,Director
1682804733,806,4667694,2438,1,1,1,0,44,Director
1685890210,4228,58479,4593,1,1,0,0,45,Director
1686551024,80,3373,1,1,1,1,0,2,Director
1687863440,139,620,5,1,1,0,0,1,Director
1688392742,565,52628,11749,1,1,1,0,39,Director
1689600824,1269,222215,2253,1,1,1,0,35,Director
1690006111,2019,23285,10093,1,1,1,0,36,Director
1691043795,322,196961,679,1,1,1,0,20,Director
1691761292,961,8546145,5850,1,1,1,0,44,Director
1691954411,95,3299483,637,1,1,1,0,22,Director
1694881242,481,211334,2359,1,1,1,0,36,Director
1697117662,554,492331,3234,1,1,0,0,38,Director
1700117832,959,610310,341,1,1,1,0,30,Director
1703424553,425,4501,3312,1,1,1,0,31,Director
1705324257,276,5730,1147,1,1,1,0,22,Director
1706248070,809,19042,4236,1,1,1,0,24,Director
1707579580,904,358753,6343,1,1,1,0,47,Director
1707759510,2087,585379,2333,1,1,1,0,26,Director
1707887190,585,32677,721,1,1,1,0,26,Director
1708255390,420,377878,860,1,-1,1,0,20,Director
1708766151,797,203020,1179,1,1,1,0,20,Director
1709189085,916,67633,2471,1,-1,1,0,30,Director
1710265423,807,13749,3760,1,1,1,0,36,Director
1711959603,1833,39046,3374,1,1,1,0,33,Director
1713580272,72,1383,8,1,1,0,0,14,Director
1714193955,925,1219208,4583,1,1,1,0,39,Director
1715327265,870,3386,1948,1,1,1,0,19,Director
1716658720,341,1119164,848,1,1,1,0,37,Director
1716881531,698,130700,3521,1,-1,1,0,19,Director
1717229461,475,90756,2719,1,1,1,0,32,Director
1720122823,385,13800,1999,1,1,1,0,25,Director
1720824901,637,176268,490,1,-1,1,0,35,Director
1722150384,2063,158516,13212,1,1,1,0,40,Director
1724926144,771,82355,1583,1,1,1,0,30,Director
1725037614,480,160329,3611,1,1,1,0,30,Director
1729078444,401,70955,1308,1,1,1,0,17,Director
1729650863,132,53946,1732,1,1,1,0,29,Director
1729762643,188,882371,13769,1,1,1,0,30,Director
1729786287,1134,318566,19253,1,1,1,0,48,Director
1730274053,381,19850,2391,1,-1,1,0,18,Director
1730568803,346,214067,2075,1,1,1,0,29,Director
1731134194,26,246218,80,1,1,1,0,12,Director
1731810492,576,59573,1247,1,-1,1,0,35,Director
1733102071,322,95022,2132,1,-1,1,0,25,Director
1733227047,565,1603490,11032,1,1,1,0,30,Director
1733522233,2147,22870,6547,1,1,1,0,31,Director
1733593221,481,163400,4043,1,1,1,0,29,Director
1733661827,340,29083,1816,1,1,1,0,30,Director
1734113731,459,10287,1253,1,1,1,0,26,Director
1734511177,346,84409,429,1,1,1,0,30,Director
1734808171,998,302283,5045,1,1,1,0,32,Director
1736495592,245,305984,214,1,1,1,0,30,Director
1737308664,419,206361,2155,1,1,1,0,33,Director
1737786415,545,386575,1324,1,-1,1,0,27,Director
1738171957,1811,1837215,16898,1,1,1,0,48,Director
1740545001,813,55619,5573,1,1,1,0,44,Director
1741019775,1446,3184739,4995,1,1,1,0,32,Director
1741504132,1465,3113,102,1,1,1,0,26,Director
1741774850,824,114959,5660,1,1,1,0,30,Director
1743157492,1151,39733,9391,1,1,1,0,34,Director
1744195595,969,1051072,1908,1,1,1,0,24,Director
1744389711,462,22425,689,1,-1,1,0,21,Director
1745252107,865,50526,25,1,1,1,0,34,Director
1746008477,69,62043,348,1,1,1,0,19,Director
1747150460,307,46983,2298,1,-1,1,0,15,Director
1747456621,573,15797,6811,1,1,1,0,30,Director
1748051891,448,14656,1195,1,1,1,0,23,Director
1748736580,75,43225,94,1,1,1,0,19,Director
1748996915,587,58058,5838,1,1,1,0,36,Director
1749016442,144,24358,909,1,1,1,0,19,Director
1749698674,560,1636714,2670,1,1,1,0,41,Director
1750082023,434,447474,589,1,1,1,0,32,Director
1750331224,535,62166,12878,1,1,1,0,42,Director
1750747884,1764,11225,4029,1,1,1,0,37,Director
1751313995,168,3048769,579,1,1,1,0,42,Director
1752163197,138,36291,477,1,1,1,0,33,Director
1752439343,787,245752,909,1,1,1,0,29,Director
1753124481,315,2438,607,1,1,0,0,21,Director
1757519727,36,67241,722,1,1,1,0,31,Director
1757820155,2466,15822,4951,1,1,1,0,45,Director
1758576383,1877,2814,2226,1,1,1,0,17,Director
1759633355,2000,5906,6291,1,1,1,0,20,Director
1760283012,1842,139968,1469,1,1,1,0,18,Director
1761995892,171,4504,221,1,1,1,0,29,Director
1762161842,240,369858,2771,1,1,1,0,20,Director
1762480730,1076,36401,10335,1,1,1,0,47,Director
1763236420,374,1359231,3420,1,1,1,0,37,Director
1763664077,1351,15966,2086,1,1,1,0,26,Director
1764103570,564,38453,1425,1,-1,1,0,34,Director
1764330654,594,133307,2042,1,1,1,0,32,Director
1765316821,768,6754,2103,1,1,1,0,34,Director
1766927577,653,32289,420,1,1,1,0,30,Director
1767352564,146,16873,1978,1,-1,1,0,24,Director
1768301361,1184,227529,13643,1,1,1,0,43,Director
1768562487,196,27980,94,1,-1,1,0,35,Director
1768645060,999,21275,796,1,1,1,0,39,Director
1768955554,503,122026,2313,1,1,1,0,22,Director
1769985142,456,245858,1873,1,1,1,0,36,Director
1771131397,530,29991,1547,1,-1,1,0,29,Director
1771372952,653,4294,1314,1,1,0,0,29,Director
1774978073,437,21801678,872,1,1,1,0,31,Director
1775466497,338,659524,699,1,1,1,0,16,Director
1775553557,593,16515,2514,1,1,1,0,35,Director
1776018935,133,99182,334,1,1,1,0,12,Director
1777984105,214,596196,1388,1,1,1,0,32,Director
1778153221,905,93304,1354,1,-1,1,0,33,Director
1778568945,157,30739,574,1,1,1,0,24,Director
1779160415,556,4831,1572,1,1,1,0,30,Director
1781150131,726,3361635,1262,1,1,1,0,37,Director
1781186081,1056,77992,2312,1,1,1,0,32,Director
1781199803,216,1326359,1662,1,1,1,0,30,Director
1782383601,113,91734,155,1,1,1,0,17,Director
1783280043,86,620,3,1,-1,0,0,1,Director
1783627937,1467,16856,3329,1,1,1,0,40,Director
1784069130,566,434412,2222,1,1,1,0,42,Director
1784259947,541,4282,10,1,1,1,0,19,Director
1785216975,563,233162,9256,1,1,1,0,42,Director
1785353477,1007,90905,6693,1,-1,1,0,42,Director
1785563500,124,64834,1342,1,1,1,0,21,Director
1786846131,432,134755,236,1,1,1,0,23,Director
1786874783,421,97013,1619,1,-1,1,0,28,Director
1787449257,340,39582,758,1,1,1,0,16,Director
1787497903,99,92531,400,1,1,1,0,12,Director
1788487793,479,1097917,2086,1,1,1,0,35,Director
1788911797,698,3313,34,1,1,1,0,19,Director
1789869930,1214,8406,1504,1,1,1,0,19,Director
1791257230,1993,3933,9395,1,1,1,0,23,Director
